Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
Electronics Engineering,Ohm's Law, ,Ohm's law is a relationship between,"voltage, current, and time","power, current, and resistance","resistance, time, and current","voltage, current, and resistance", ,D," No answer description available for this question. <a href=""discussion-80"">Let us discuss</a>. "
Electronics Engineering,Ohm's Law, ," If the voltage in the given circuit was cut in half, what would the current equal?",10 mA,30 mA,60 mA,90 mA, ,B," No answer description available for this question. <a href=""discussion-83"">Let us discuss</a>. "
Electronics Engineering,Alternating Current and Voltage, ,What type of waveform is shown in the given circuit?,Sine wave,Square wave,Triangle wave,Sawtooth wave, ,C," No answer description available for this question. <a href=""discussion-281"">Let us discuss</a>. "
Electronics Engineering,Alternating Current and Voltage, ,In both induction and synchronous ac motors,the operating speed is very steady,the stator magnetic field is stationary,the stator magnetic field rotates,"the ""squirrel cage"" forms the rotor", ,C," No answer description available for this question. <a href=""discussion-292"">Let us discuss</a>. "
Electronics Engineering,Alternating Current and Voltage, , What is the peak-to-peak voltage of the waveform in the given circuit?,2 V,4 V,6 V,8 V, ,D," No answer description available for this question. <a href=""discussion-283"">Let us discuss</a>. "
Electronics Engineering,Alternating Current and Voltage, ,Most practical alternators generate electricity from,a coil rotating within a magnetic field,a magnetic field rotating around fixed windings,a permanent magnet rotating within a varying electromagnetic field,none of the above, ,B," No answer description available for this question. <a href=""discussion-291"">Let us discuss</a>. "
Electronics Engineering,Alternating Current and Voltage, ,A half-cycle average voltage of 12 V is equal to what rms voltage?,13.33 V,8.48 V,18.84 V,7.64 V, ,A," No answer description available for this question. <a href=""discussion-287"">Let us discuss</a>. "
Electronics Engineering,Alternating Current and Voltage, ,What is the instantaneous peak voltage at 250Â° on a 6 V peak sine wave?,+5.64 V,â5.64 V,+26.13 V,â26.13 V, ,B," No answer description available for this question. <a href=""discussion-286"">Let us discuss</a>. "
Electronics Engineering,Alternating Current and Voltage, ,Calculate the positive-going slope of the waveform in the given circuit.,5 V/ms,2.5 V/ms,2.5 V/s,5 V/s, ,B," No answer description available for this question. <a href=""discussion-280"">Let us discuss</a>. "
Electronics Engineering,Alternating Current and Voltage, ,A rectangular wave that has a duty cycle of 50% could be called a,"""c"" wave",sawtooth wave,square wave,triangular wave, ,C," No answer description available for this question. <a href=""discussion-289"">Let us discuss</a>. "
Electronics Engineering,Alternating Current and Voltage, , Calculate the duty cycle of the repetitive pulse waveform in the given circuit.,8.33%,0%,33.33%,25%, ,D," No answer description available for this question. <a href=""discussion-278"">Let us discuss</a>. "
Electronics Engineering,Alternating Current and Voltage, ,The effective value of a sine wave is equal to,0.707 of peak voltage,0.636 of peak voltage,sin 45Â° of peak voltage,both 0.707 of peak voltage and sin 45Â° of peak voltage, ,D," No answer description available for this question. <a href=""discussion-288"">Let us discuss</a>. "
Electronics Engineering,Alternating Current and Voltage, , What is the dc voltage of the waveform in the given circuit?,2 V,4 V,6 V,8 V, ,C," No answer description available for this question. <a href=""discussion-284"">Let us discuss</a>. "
Electronics Engineering,Alternating Current and Voltage, ,What is the fourth harmonic of a fundamental frequency of 400 Hz?,100 Hz,4 kHz,4 Hz,1.6 kHz, ,D," No answer description available for this question. <a href=""discussion-282"">Let us discuss</a>. "
Electronics Engineering,Alternating Current and Voltage, ,What is the peak voltage across R3 in the given circuit?,1.2 V,5 V,7 V,12 V, ,B," No answer description available for this question. <a href=""discussion-285"">Let us discuss</a>. "
Electronics Engineering,Alternating Current and Voltage, , Which point is the trailing edge of the repetitive pulse waveform in the given circuit?,Point A,Point B,Point C,Point D, ,A," No answer description available for this question. <a href=""discussion-279"">Let us discuss</a>. "
Electronics Engineering,Alternating Current and Voltage, ,A single-phase induction motor,is self-starting,operates at a fixed speed,is less reliable than a three-phase synchronous motor,none of the above, ,D," No answer description available for this question. <a href=""discussion-293"">Let us discuss</a>. "
Electronics Engineering,Alternating Current and Voltage, ,"What is the average voltage when a rectangular wave's base line voltage is 20 V, its peak-to-peak voltage is 50 V, and its duty cycle is 20%?",26 V,30 V,40 V,45 V, ,B," No answer description available for this question. <a href=""discussion-290"">Let us discuss</a>. "
Electronics Engineering,RL Circuits, ,As frequency increases,both series and parallel RL impedance decrease,series RL impedance decreases and parallel RL impedance increases,series RL impedance increases and parallel RL impedance decreases,both series and parallel RL impedance increase, ,D," No answer description available for this question. <a href=""discussion-442"">Let us discuss</a>. "
Electronics Engineering,RL Circuits, , Calculate the voltage dropped across R1 in the given circuit.,14 V,26.8 V,28 V,0 V, ,B," No answer description available for this question. <a href=""discussion-434"">Let us discuss</a>. "
Electronics Engineering,RL Circuits, ,What is the true power of a 24 Vac parallel RL circuit when R = 45  and XL = 1100 ?,313.45 W,12.8 W,44.96 W,22.3 W, ,B," No answer description available for this question. <a href=""discussion-438"">Let us discuss</a>. "
Electronics Engineering,RL Circuits, ,"If XL= 100  and R = 100 , then impedance will be","141.4 <img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/omega.gif"" alt=""omega.gif"" align=""absmiddle"">","14.14 <img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/omega.gif"" alt=""omega.gif"" align=""absmiddle"">","100 <img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/omega.gif"" alt=""omega.gif"" align=""absmiddle"">","200 <img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/omega.gif"" alt=""omega.gif"" align=""absmiddle"">", ,A," No answer description available for this question. <a href=""discussion-439"">Let us discuss</a>. "
Electronics Engineering,RL Circuits, ,Which of the following statements is true if the inductor shorts out in the circuit in the given circuit?,Each component drops 5 V.,"The impedance equals 0 <img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/omega.gif"" alt=""omega.gif"" align=""absmiddle"">.",The power factor equals 1.,The phase angle equals 90Â°., ,C," No answer description available for this question. <a href=""discussion-433"">Let us discuss</a>. "
Electronics Engineering,RL Circuits, , Calculate the voltage dropped across L2 in the given circuit.,18 V,6 V,13.5 V,0 V, ,B," No answer description available for this question. <a href=""discussion-435"">Let us discuss</a>. "
Electronics Engineering,RL Circuits, ,What is the magnitude of the phase angle of a 24 Vac parallel RL circuit when R = 45  and XL = 1100 ?,0.001Â°,2.3Â°,87.6Â°,89.9Â°, ,B," No answer description available for this question. <a href=""discussion-440"">Let us discuss</a>. "
Electronics Engineering,RL Circuits, ,Which of the following statements is true if the frequency decreases in the circuit in the given circuit?,The phase angle decreases.,VR decreases.,IT decreases.,VS decreases., ,A," No answer description available for this question. <a href=""discussion-431"">Let us discuss</a>. "
Electronics Engineering,RL Circuits, ,What is the magnitude of the phase angle between the source voltage and current when a 100 mH inductor with an inductive reactance of 6 k and a 1 k resistor are in series with a source?,0.1Â°,9.0Â°,61.0Â°,81.0Â°, ,D," No answer description available for this question. <a href=""discussion-441"">Let us discuss</a>. "
Electronics Engineering,RL Circuits, , Which of the following statements is true if R1 opens in the circuit in the given circuit?,IL2 increases.,ZT decreases.,VS increases.,VL1 equals 0 V., ,D," No answer description available for this question. <a href=""discussion-436"">Let us discuss</a>. "
Electronics Engineering,RL Circuits, ,Which of the following statements is true if R = 100  and XL = 100  in the circuit in the given circuit?,Each component drops 5 V.,"The impedance equals 200 <img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/omega.gif"" alt=""omega.gif"" align=""absmiddle"">.",The power factor equals 1.,The phase angle equals 45Â°., ,D," No answer description available for this question. <a href=""discussion-432"">Let us discuss</a>. "
Electronics Engineering,RL Circuits, ,Which of the following statements is true about a lag network?,An increase in frequency causes an increase in phase lag.,An increase in frequency causes an increase in the magnitude of the output voltage.,A decrease in frequency causes an increase in phase lag.,A decrease in frequency causes a decrease in the magnitude of the output voltage., ,A," No answer description available for this question. <a href=""discussion-437"">Let us discuss</a>. "
Electronics Engineering,Time Response of Reactive Circuits, ,What voltage will the capacitor charge up to in the given circuit for the single input pulse shown?,3.15 V,4.3 V,4.75 V,4.9 V, ,B," No answer description available for this question. <a href=""discussion-541"">Let us discuss</a>. "
